헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAB INBEV,AB INBEV,AB INBEV,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,AB INBEV(English: AB INBEV) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 16 276 111,+32 16 506 111,,https://live.euronext.com/en/product/equities/BE0974293251-XBRU/ab-inbev/abi/quotes,,,,,,Brouwerijplein 1,Brouwerijplein 1,"BE-3000 Leuven, Vlaams-Brabant","BE-3000 Leuven, Vlaams-Brabant",,,,,Active,Lauren abbott,Lauren abbott,CONTACT,CONTACT,AB INBEV,+32 16 276 111,+32 16 506 111,,+32 16 276 111,2019,,,,,,,,,46.728.162천 유로,,,14.375.011천 유로,,3.423.642천 유로,,,,,9.299.377천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101010, Brewers","45101010, Brewers",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ABI,,,54.68 EUR,55.35 EUR,,59.69 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUABO GROUP ENVIRONMENT,ABO GROUP ENVIRONMENT,ABO GROUP ENVIRONMENT,ABO GROUP ENVIRONMENT(English: ABO GROUP ENVIRONMENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ABO GROUP ENVIRONMENT(English: ABO GROUP ENVIRONMENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ABO GROUP ENVIRONMENT(English: ABO GROUP ENVIRONMENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,ABO GROUP ENVIRONMENT(English: ABO GROUP ENVIRONMENT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)9 242 88 66,+32 (0)9 245 23 51,,https://live.euronext.com/en/product/equities/BE0974278104-XBRU/abo-group/abo/quotes,,,,,,Blok G Derbystraat 255,Blok G Derbystraat 255,"BE-9051 Gent, Oost-Vlaanderen","BE-9051 Gent, Oost-Vlaanderen",,,,,Active,,,CONTACT,CONTACT,ABO GROUP ENVIRONMENT,+32 (0)9 242 88 66,+32 (0)9 245 23 51,,+32 (0)9 242 88 66,2019,,,,,,,,,48.015천 유로,,,3.166천 유로,,386천 유로,,,,,1.790천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101015, Engineering and Contracting Services","50101015, Engineering and Contracting Services",nl-BE,Nederlands,Dutch,"XBRU, XPAR",EURONEXT BRUSSELS,EURONEXT BRUSSELS,ABO,,,5.15 EUR,5.25 EUR,,6.40 EUR,,,,"3,606",53.372M,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUACCENTIS,ACCENTIS,ACCENTIS,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 13.584K Euros. You can find more information on company's website. Company Address: Noorderlaan 139,ACCENTIS(English: ACCENTIS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 13.584K Euros. You can find more information on company's website. Company Address: Noorderlaan 139,,,,,,investor.relations@accentis.com,https://accentis.com/investor-relations/,,,,,,Noorderlaan 139,Noorderlaan 139,"BE-2030 Antwerpen, Antwerpen","BE-2030 Antwerpen, Antwerpen",,,,,Active,Investor Relations,Investor Relations,CONTACT,CONTACT,ACCENTIS,,,investor.relations@accentis.com,,2019,,,,,,,,,12.318천 유로,,,12.382천 유로,,2.148천 유로,,,,,7.877천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ACCB,,,0.037 EUR,0.038 EUR,,0.078 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUACKERMANS V.HAAREN,ACKERMANS V.HAAREN,ACKERMANS V.HAAREN,ACKERMANS V.HAAREN(English: ACKERMANS V.HAAREN) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ACKERMANS V.HAAREN(English: ACKERMANS V.HAAREN) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ACKERMANS V.HAAREN(English: ACKERMANS V.HAAREN) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,ACKERMANS V.HAAREN(English: ACKERMANS V.HAAREN) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)3 231 87 70,+32 (0)3 225 25 33,,https://live.euronext.com/en/product/equities/BE0003764785-XBRU/ackermans-vhaaren/ackb/quotes,,,,,,Begijnenvest 113,Begijnenvest 113,"BE-2000 Antwerpen, Antwerpen","BE-2000 Antwerpen, Antwerpen",,,,,Active,,,CONTACT,CONTACT,ACKERMANS V.HAAREN,+32 (0)3 231 87 70,+32 (0)3 225 25 33,,+32 (0)3 231 87 70,2019,,,,,,,,,4.270.398천 유로,,,447.598천 유로,,14.625천 유로,,,,,513.871천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202000, Diversified Financial Services","30202000, Diversified Financial Services",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ACKB,,,144.80 EUR,144.90 EUR,,179.20 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAEDIFICA,AEDIFICA,AEDIFICA,AEDIFICA(English: AEDIFICA) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue Belliard 40,AEDIFICA(English: AEDIFICA) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue Belliard 40,AEDIFICA(English: AEDIFICA) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 232.118K Euros. You can find more information on company's website. Company Address: Rue Belliard 40,AEDIFICA(English: AEDIFICA) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 232.118K Euros. You can find more information on company's website. Company Address: Rue Belliard 40,,,,,,delphine.noirhomme@aedifica.eu,https://aedifica.eu/investors/,,,,,,Rue Belliard 40,Rue Belliard 40,PO Box 11,PO Box 11,,,,,Active,Delphine Noirhomme,Delphine Noirhomme,CONTACT,CONTACT,AEDIFICA,,,delphine.noirhomme@aedifica.eu,,2019,,,,,,,,,천 유로,,,천 유로,,천 유로,,,,,천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102010, Health Care REITs","35102010, Health Care REITs",nl-BE,Nederlands,Dutch,"XBRU, XAMS",EURONEXT BRUSSELS,EURONEXT BRUSSELS,AED,,,102.20 EUR,102.20 EUR,,127.30 EUR,,,,"3,606,757",4.021B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAGEAS,AGEAS,AGEAS,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 8.979.000K Euros. You can find more information on company's website. Company Address: Rue du Marquis 1,AGEAS(English: AGEAS) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 8.979.000K Euros. You can find more information on company's website. Company Address: Rue du Marquis 1,,,,,,veerle.verbessem@ageas.com,https://www.ageas.com/investors/investors-home,,,,,,Rue du Marquis 1,Rue du Marquis 1,"BE-1000 Bruxelles, Bruxelles-Capitale","BE-1000 Bruxelles, Bruxelles-Capitale",,,,,Active,Veerle Verbessem,Veerle Verbessem,CONTACT,CONTACT,AGEAS,,,veerle.verbessem@ageas.com,,2019,,,,,,,,,9.384.000천 유로,,,5.713.000천 유로,,15.099.000천 유로,,,,,천 유로,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30301010, Life Insurance","30301010, Life Insurance",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,AGS,,,43.30 EUR,43.30 EUR,,50.36 EUR,,,,"13,808,275",8.009B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAGFA-GEVAERT,AGFA-GEVAERT,AGFA-GEVAERT,AGFA-GEVAERT(English: AGFA-GEVAERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AGFA-GEVAERT(English: AGFA-GEVAERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,AGFA-GEVAERT(English: AGFA-GEVAERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,AGFA-GEVAERT(English: AGFA-GEVAERT) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+32 (0)3 444 7124,+32 (0)3 444 4485,,https://live.euronext.com/en/product/equities/BE0003755692-XBRU/agfa-gevaert/agfb/quotes,,,,,,Septestraat 27,Septestraat 27,"BE-2640 Mortsel, Antwerpen","BE-2640 Mortsel, Antwerpen",,,,,Active,Viviane Dictus,Viviane Dictus,CONTACT,CONTACT,AGFA-GEVAERT,+32 (0)3 444 7124,+32 (0)3 444 4485,,+32 (0)3 444 7124,2019,,,,,,,,,2.239.000천 유로,,,14.000천 유로,,8.000천 유로,,,,,-48.000천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50202025, Electronic Equipment: Gauges and Meters","50202025, Electronic Equipment: Gauges and Meters",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,AGFB,,,3.56 EUR,3.595 EUR,,4.585 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUKONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 75.601.000K Euros. You can find more information on company's website. Company Address: Provincialeweg 11,KONINKLIJKE AHOLD DELHAIZE N.V.(English: KONINKLIJKE AHOLD DELHAIZE N.V.) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 75.601.000K Euros. You can find more information on company's website. Company Address: Provincialeweg 11,,,,,,,http://www.ahold.com,,,,,,Provincialeweg 11,Provincialeweg 11,NL-1506 MA Zaandam,NL-1506 MA Zaandam,,,,,Active,,,CONTACT,CONTACT,KONINKLIJKE AHOLD DELHAIZE N.V.,,,,,2019,,,,,,,,,66.260.000천 유로,,,2.662.000천 유로,,494.000천 유로,,,,,1.766.000천 유로,,,,,,,,,,,,"4520, Personal Care, Drug and Grocery Stores","4520, Personal Care, Drug and Grocery Stores","45201010, Food Retailers and Wholesalers","45201010, Food Retailers and Wholesalers",nl-BE,Nederlands,Dutch,"XAMS, XBRU",EURONEXT BRUSSELS,EURONEXT BRUSSELS,AD,,,27.22 EUR,27.22 EUR,,31.40 EUR,,,,"51,548,464",28.041B,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUAPERAM,APERAM,APERAM,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.102.000K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,APERAM(English: APERAM) is a public company that is listed on EURONEXT BRUSSELS(Belgium). Their net sales were 5.102.000K Euros. You can find more information on company's website. Company Address: 24-26 Boulevard d'Avranches,,,,,,laurent.beauloye@aperam.com,https://www.aperam.com/,,,,,,24-26 Boulevard d'Avranches,24-26 Boulevard d'Avranches,LU-1160 Luxemburg,LU-1160 Luxemburg,,,,,Active,Laurent Beauloye,Laurent Beauloye,CONTACT,CONTACT,APERAM,,,laurent.beauloye@aperam.com,,2019,,,,,,,,,4.240.000천 유로,,,207.000천 유로,,25.000천 유로,,,,,148.000천 유로,,,,,,,,,,,,"5510, Basic Resources","5510, Basic Resources","55102010, Iron and Steel","55102010, Iron and Steel",nl-BE,Nederlands,Dutch,"XAMS, XBRU, XPAR",EURONEXT BRUSSELS,EURONEXT BRUSSELS,APAM,,,32.58 EUR,32.58 EUR,,56.10 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
BEL,Belgium,Belgie,UTC+02:00,Europe,715000000000 USD,11492641,서유럽,BEL XBRUARGENX SE,ARGENX SE,ARGENX SE,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium).,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,ARGENX SE(English: ARGENX SE) is a public company that is listed on EURONEXT BRUSSELS(Belgium). You can find more information on company's website.,,,,+31 (0) 763 030 488,,,https://live.euronext.com/en/product/equities/NL0010832176-XBRU/argenx-se/argx/quotes,,,,,,Willemstraat 5,Willemstraat 5,NL-4811 AH Breda,NL-4811 AH Breda,,,,,Active,Eric Castaldi,Eric Castaldi,CONTACT,CONTACT,ARGENX SE,+31 (0) 763 030 488,,,+31 (0) 763 030 488,2019,,,,,,,,,69.783천 유로,,,-178.554천 유로,,-7.750천 유로,,,,,-162.965천 유로,,,,,,,,,,,,"2010, Health Care","2010, Health Care","20103010, Biotechnology","20103010, Biotechnology",nl-BE,Nederlands,Dutch,XBRU,EURONEXT BRUSSELS,EURONEXT BRUSSELS,ARGX,,,387.00 EUR,387.00 EUR,,387.00 EUR,,,,,,,,Belgie,"Belgie, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
